company,location,rocket,mission_status,launch_date,failure,launch_year,launch_decade,rocket_failure_rate,rocket_launch_count,org_failure_rate,past_failure_rate,company_enc,location_enc,rocket_enc
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-05-29 03:48:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16312056737588654,40,88,55
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Unknown,Success,1971-05-30 22:23:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.18473895582329317,0.2391304347826087,17,65,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-06-06 04:55:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16283185840707964,40,83,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-06-11 10:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1625441696113074,40,109,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-06-12 05:30:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16225749559082892,40,101,55
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Unknown,Success,1971-06-15 18:41:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.12962962962962962,0.2222222222222222,34,72,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-06-24 07:59:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1619718309859155,40,101,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Failure,1971-06-25 10:30:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1634446397188049,40,109,55
RVSN USSR,"Site 110/37, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1971-06-26 23:15:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1649122807017544,40,86,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-07-16 01:41:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1646234676007005,40,109,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-07-20 10:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16433566433566432,40,101,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Failure,1971-07-22 13:45:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16579406631762653,40,89,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-07-23 11:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16550522648083624,40,108,55
NASA,"LC-39A, Kennedy Space Center, Florida, USA","1,160.0 ",Success,1971-07-26 13:34:00+00:00,0,1971.0,1970.0,0.07692307692307693,13,0.08374384236453201,0.25,35,34,0
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-07-28 03:29:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16521739130434782,40,109,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-07-28 10:19:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16493055555555555,40,109,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-07-30 08:29:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16464471403812825,40,101,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Failure,1971-08-03 11:00:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16608996539792387,40,90,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-08-05 10:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16580310880829016,40,101,55
General Dynamics,"LC-576A2, Vandenberg AFB, California, USA",Unknown,Success,1971-08-07 00:11:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.18473895582329317,0.23741007194244604,17,38,55
RVSN USSR,"Site 161/35, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-08-08 23:45:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16551724137931034,40,94,55
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Unknown,Success,1971-08-12 15:30:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.17834394904458598,0.19852941176470587,48,73,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1971-08-19 06:30:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16695352839931152,40,101,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-08-27 10:54:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16666666666666666,40,90,55
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-09-02 13:40:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16638078902229847,40,114,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-09-07 01:15:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1660958904109589,40,89,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-09-10 03:38:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1658119658119658,40,89,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-09-14 13:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16552901023890784,40,106,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-09-21 12:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16524701873935263,40,108,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-09-24 10:30:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1649659863945578,40,90,55
ISAS,"Mu Pad, Uchinoura Space Center, Japan",Unknown,Success,1971-09-28 04:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.13333333333333333,0.25,22,48,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-09-28 07:40:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16468590831918506,40,101,55
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-09-28 10:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16440677966101694,40,114,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-09-29 11:30:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16412859560067683,40,108,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-10-07 12:30:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16385135135135134,40,108,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-10-13 13:41:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.163575042158516,40,89,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-10-14 09:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1632996632996633,40,101,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-10-19 12:40:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16302521008403362,40,90,55
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Unknown,Success,1971-10-23 17:16:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.17834394904458598,0.19708029197080293,48,73,55
RAE,"LA-5B, RAAF Woomera Range Complex, Australia",Unknown,Success,1971-10-28 04:09:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.5,0.5,39,16,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-11-02 14:25:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16275167785234898,40,106,55
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Unknown,Success,1971-11-03 03:09:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.12962962962962962,0.21052631578947367,34,69,55
CECLES,"ELA-1, Guiana Space Centre, French Guiana, France",Unknown,Failure,1971-11-04 21:10:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.75,0.75,9,3,55
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",Unknown,Success,1971-11-15 05:52:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0,0.0,2,80,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-11-17 11:09:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1624790619765494,40,90,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Partial Failure,1971-11-19 12:00:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16387959866220736,40,108,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-11-20 18:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1636060100166945,40,89,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-11-24 09:30:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16333333333333333,40,109,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-11-29 10:09:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16306156405990016,40,90,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-11-29 17:30:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16279069767441862,40,88,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-11-30 16:39:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1625207296849088,40,89,55
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",Unknown,Success,1971-12-02 08:25:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16225165562913907,40,115,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Failure,1971-12-03 13:00:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16363636363636364,40,109,55
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-12-03 13:19:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16336633663366337,40,117,55
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",Unknown,Failure,1971-12-04 22:33:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.18473895582329317,0.24285714285714285,17,23,55
CNES,"ELD, Guiana Space Centre, French Guiana, France",Unknown,Failure,1971-12-05 15:30:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.25,0.25,10,6,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-12-06 09:50:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1630971993410214,40,101,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-12-10 11:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16282894736842105,40,108,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-12-15 04:31:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1625615763546798,40,89,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-12-16 09:39:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16229508196721312,40,101,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-12-17 10:39:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16202945990180032,40,90,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-12-17 13:00:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16176470588235295,40,89,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-12-19 22:50:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16150081566068517,40,109,55
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1971-12-20 01:10:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.18473895582329317,0.24113475177304963,17,64,55
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1971-12-25 11:29:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16123778501628663,40,116,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Partial Failure,1971-12-27 14:04:00+00:00,1,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16260162601626016,40,106,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1971-12-29 10:50:00+00:00,0,1971.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16233766233766234,40,109,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-01-12 09:59:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1620745542949757,40,101,55
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Unknown,Success,1972-01-20 18:36:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.12962962962962962,0.2,34,72,55
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Unknown,Success,1972-01-23 00:12:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.18473895582329317,0.23943661971830985,17,65,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-01-25 11:15:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16181229773462782,40,90,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-02-03 08:40:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16155088852988692,40,101,55
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",Unknown,Success,1972-02-08 05:59:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16129032258064516,40,115,55
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-02-14 03:27:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1610305958132045,40,114,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-02-16 09:30:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1607717041800643,40,101,55
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",Unknown,Failure,1972-02-16 09:59:00+00:00,1,1972.0,1970.0,0.10864197530864197,3240,0.12962962962962962,0.23809523809523808,34,73,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-02-25 07:52:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16051364365971107,40,89,55
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Unknown,Success,1972-03-01 09:39:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.12962962962962962,0.22727272727272727,34,69,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-03-01 11:15:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16025641025641027,40,109,55
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1972-03-03 01:49:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.18473895582329317,0.23776223776223776,17,64,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-03-04 10:00:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.16,40,106,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-03-15 13:00:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1597444089456869,40,108,55
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Unknown,Success,1972-03-17 17:00:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.17834394904458598,0.1956521739130435,48,73,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-03-22 20:31:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1594896331738437,40,89,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-03-25 02:20:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1592356687898089,40,89,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-03-25 10:40:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1589825119236884,40,90,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-03-27 04:15:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15873015873015872,40,101,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-03-30 14:05:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15847860538827258,40,106,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Partial Failure,1972-03-31 04:02:00+00:00,1,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15981012658227847,40,101,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-04-03 10:15:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15955766192733017,40,106,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-04-04 20:38:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15930599369085174,40,109,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-04-06 08:00:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15905511811023623,40,108,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-04-11 11:04:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15880503144654087,40,90,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-04-14 18:00:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15855572998430142,40,108,55
NASA,"LC-39A, Kennedy Space Center, Florida, USA","1,160.0 ",Success,1972-04-16 17:54:00+00:00,0,1972.0,1970.0,0.07692307692307693,13,0.08374384236453201,0.2459016393442623,35,34,0
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-04-21 12:00:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15830721003134796,40,90,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Failure,1972-04-25 11:30:00+00:00,1,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1596244131455399,40,90,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-05-05 11:20:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.159375,40,109,55
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-05-06 11:24:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15912636505460218,40,88,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-05-17 10:19:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1588785046728972,40,108,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-05-19 14:30:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15863141524105753,40,109,55
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Unknown,Failure,1972-05-20 15:30:00+00:00,1,1972.0,1970.0,0.10864197530864197,3240,0.17834394904458598,0.2014388489208633,48,73,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-05-25 06:35:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15838509316770186,40,101,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-06-09 06:59:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15813953488372093,40,101,55
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Unknown,Success,1972-06-13 21:53:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.18473895582329317,0.2361111111111111,17,65,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-06-21 06:25:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15789473684210525,40,101,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-06-23 09:24:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15765069551777433,40,89,55
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-06-23 11:19:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1574074074074074,40,108,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-06-30 06:19:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15716486902927582,40,90,55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-06-30 18:52:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15692307692307692,40,106,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-07-02 07:20:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15668202764976957,40,83,55
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-07-05 09:29:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15644171779141106,40,90,55
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1972-07-06 10:40:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1562021439509954,40,101,55
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Unknown,Success,1972-07-07 17:46:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.12962962962962962,0.21739130434782608,34,72,55
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Unknown,Success,1972-07-10 06:15:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.1559633027522936,40,89,55
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",Unknown,Success,1972-07-12 05:59:00+00:00,0,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15572519083969466,40,115,55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Unknown,Partial Failure,1972-07-13 14:30:00+00:00,1,1972.0,1970.0,0.10864197530864197,3240,0.0891089108910891,0.15701219512195122,40,109,55
